ensembl_gene_id,external_gene_name,mmusculus_homolog_ensembl_gene,mmusculus_homolog_associated_gene_name,mmusculus_homolog_orthology_type,mmusculus_homolog_orthology_confidence
ENSG00000107731,UNC5B,ENSMUSG00000020099,Unc5b,ortholog_one2one,1
ENSG00000168899,VAMP5,ENSMUSG00000073002,Vamp5,ortholog_one2one,1
ENSG00000100505,TRIM9,ENSMUSG00000021071,Trim9,ortholog_one2one,1
ENSG00000171724,VAT1L,ENSMUSG00000046844,Vat1l,ortholog_one2one,1
ENSG00000165533,TTC8,ENSMUSG00000021013,Ttc8,ortholog_one2one,1
ENSG00000140740,UQCRC2,ENSMUSG00000030884,Uqcrc2,ortholog_one2one,1
ENSG00000130529,TRPM4,ENSMUSG00000038260,Trpm4,ortholog_one2one,1
ENSG00000024048,UBR2,ENSMUSG00000023977,Ubr2,ortholog_one2one,1
ENSG00000138592,USP8,ENSMUSG00000027363,Usp8,ortholog_one2one,1
ENSG00000074966,TXK,ENSMUSG00000054892,Txk,ortholog_one2one,1
ENSG00000215114,UBXN2B,ENSMUSG00000028243,Ubxn2b,ortholog_one2one,1
ENSG00000103544,VPS35L,ENSMUSG00000030982,Vps35l,ortholog_one2one,1
ENSG00000184428,TOP1MT,ENSMUSG00000000934,Top1mt,ortholog_one2one,1
ENSG00000234127,TRIM26,ENSMUSG00000024457,Trim26,ortholog_one2one,1
ENSG00000136827,TOR1A,ENSMUSG00000026849,Tor1a,ortholog_one2one,1
ENSG00000156467,UQCRB,ENSMUSG00000021520,Uqcrb,ortholog_one2one,0
ENSG00000187555,USP7,ENSMUSG00000022710,Usp7,ortholog_one2one,1
ENSG00000198722,UNC13B,ENSMUSG00000028456,Unc13b,ortholog_one2one,1
ENSG00000137364,TPMT,ENSMUSG00000021376,Tpmt,ortholog_one2one,1
ENSG00000111667,USP5,ENSMUSG00000038429,Usp5,ortholog_one2one,1
ENSG00000158457,TSPAN33,ENSMUSG00000001763,Tspan33,ortholog_one2one,1
ENSG00000137267,TUBB2A,ENSMUSG00000058672,Tubb2a,ortholog_one2one,1
ENSG00000078668,VDAC3,,,,NA
ENSG00000196683,TOMM7,,,,NA
ENSG00000114062,UBE3A,ENSMUSG00000025326,Ube3a,ortholog_one2one,1
ENSG00000170832,USP32,ENSMUSG00000000804,Usp32,ortholog_one2many,1
ENSG00000136295,TTYH3,ENSMUSG00000036565,Ttyh3,ortholog_one2one,1
ENSG00000239264,TXNDC5,ENSMUSG00000038991,Txndc5,ortholog_one2one,1
ENSG00000219545,UMAD1,ENSMUSG00000089862,Umad1,ortholog_one2one,1
ENSG00000196715,VKORC1L1,ENSMUSG00000066735,Vkorc1l1,ortholog_one2one,1
ENSG00000164332,UBLCP1,ENSMUSG00000041231,Ublcp1,ortholog_one2one,1
ENSG00000165886,UBTD1,ENSMUSG00000025171,Ubtd1,ortholog_one2one,1
ENSG00000107815,TWNK,ENSMUSG00000025209,Twnk,ortholog_one2one,1
ENSG00000159459,UBR1,ENSMUSG00000027272,Ubr1,ortholog_one2one,1
ENSG00000129003,VPS13C,ENSMUSG00000035284,Vps13c,ortholog_one2one,1
ENSG00000127324,TSPAN8,ENSMUSG00000034127,Tspan8,ortholog_one2one,1
ENSG00000165280,VCP,ENSMUSG00000028452,Vcp,ortholog_one2one,1
ENSG00000072657,TRHDE,ENSMUSG00000050663,Trhde,ortholog_one2one,1
ENSG00000151116,UEVLD,ENSMUSG00000043262,Uevld,ortholog_one2one,1
ENSG00000104321,TRPA1,ENSMUSG00000032769,Trpa1,ortholog_one2one,1
ENSG00000100815,TRIP11,ENSMUSG00000021188,Trip11,ortholog_one2one,1
ENSG00000177889,UBE2N,ENSMUSG00000074781,Ube2n,ortholog_one2one,1
ENSG00000176058,TPRN,ENSMUSG00000048707,Tprn,ortholog_one2one,1
ENSG00000136810,TXN,ENSMUSG00000028367,Txn1,ortholog_one2one,1
ENSG00000137073,UBAP2,ENSMUSG00000028433,Ubap2,ortholog_one2one,1
ENSG00000076554,TPD52,ENSMUSG00000027506,Tpd52,ortholog_one2one,1
ENSG00000092445,TYRO3,ENSMUSG00000027298,Tyro3,ortholog_one2one,1
ENSG00000213585,VDAC1,ENSMUSG00000020402,Vdac1,ortholog_one2one,1
ENSG00000103043,VAC14,ENSMUSG00000010936,Vac14,ortholog_one2one,1
ENSG00000131508,UBE2D2,ENSMUSG00000091896,Ube2d2a,ortholog_one2one,1
ENSG00000054116,TRAPPC3,ENSMUSG00000028847,Trappc3,ortholog_one2one,1
ENSG00000130640,TUBGCP2,ENSMUSG00000025474,Tubgcp2,ortholog_one2one,1
ENSG00000130477,UNC13A,ENSMUSG00000034799,Unc13a,ortholog_one2one,1
ENSG00000166340,TPP1,ENSMUSG00000030894,Tpp1,ortholog_one2one,1
ENSG00000108828,VAT1,ENSMUSG00000034993,Vat1,ortholog_one2one,1
ENSG00000132274,TRIM22,ENSMUSG00000071089,Trim75,ortholog_one2one,0
ENSG00000277149,TYW1B,ENSMUSG00000056310,Tyw1,ortholog_one2many,1
ENSG00000056558,TRAF1,ENSMUSG00000026875,Traf1,ortholog_one2one,1
ENSG00000155158,TTC39B,ENSMUSG00000038172,Ttc39b,ortholog_one2one,1
ENSG00000105176,URI1,ENSMUSG00000030421,Uri1,ortholog_one2one,1
ENSG00000197415,VEPH1,ENSMUSG00000027831,Veph1,ortholog_one2one,1
ENSG00000102871,TRADD,ENSMUSG00000031887,Tradd,ortholog_one2one,1
ENSG00000127191,TRAF2,ENSMUSG00000026942,Traf2,ortholog_one2one,1
ENSG00000113312,TTC1,ENSMUSG00000041278,Ttc1,ortholog_one2one,1
ENSG00000133985,TTC9,ENSMUSG00000042734,Ttc9,ortholog_one2one,1
ENSG00000152818,UTRN,ENSMUSG00000019820,Utrn,ortholog_one2one,1
ENSG00000175274,TP53I11,ENSMUSG00000068735,Trp53i11,ortholog_one2one,1
ENSG00000115446,UNC50,ENSMUSG00000026111,Unc50,ortholog_one2one,1
ENSG00000026025,VIM,ENSMUSG00000026728,Vim,ortholog_one2one,1
ENSG00000049245,VAMP3,ENSMUSG00000028955,Vamp3,ortholog_one2one,1
ENSG00000167460,TPM4,ENSMUSG00000031799,Tpm4,ortholog_one2one,1
ENSG00000151461,UPF2,ENSMUSG00000043241,Upf2,ortholog_one2one,1
ENSG00000174173,TRMT10C,ENSMUSG00000044763,Trmt10c,ortholog_one2one,1
ENSG00000184182,UBE2F,ENSMUSG00000034343,Ube2f,ortholog_one2one,1
ENSG00000125733,TRIP10,ENSMUSG00000019487,Trip10,ortholog_one2one,1
ENSG00000141569,TRIM65,ENSMUSG00000054517,Trim65,ortholog_one2one,1
ENSG00000198467,TPM2,ENSMUSG00000028464,Tpm2,ortholog_one2one,1
ENSG00000198431,TXNRD1,ENSMUSG00000020250,Txnrd1,ortholog_one2one,1
ENSG00000109775,UFSP2,ENSMUSG00000031634,Ufsp2,ortholog_one2one,1
ENSG00000087077,TRIP6,ENSMUSG00000023348,Trip6,ortholog_one2one,1
ENSG00000109654,TRIM2,ENSMUSG00000027993,Trim2,ortholog_one2one,1
ENSG00000165832,TRUB1,ENSMUSG00000025086,Trub1,ortholog_one2one,1
ENSG00000103353,UBFD1,ENSMUSG00000030870,Ubfd1,ortholog_one2one,1
ENSG00000136878,USP20,ENSMUSG00000026854,Usp20,ortholog_one2one,1
ENSG00000175970,UNC119B,ENSMUSG00000046562,Unc119b,ortholog_one2one,1
ENSG00000182606,TRAK1,ENSMUSG00000032536,Trak1,ortholog_one2one,1
ENSG00000137473,TTC29,ENSMUSG00000037101,Ttc29,ortholog_one2one,1
ENSG00000121297,TSHZ3,ENSMUSG00000021217,Tshz3,ortholog_one2one,1
ENSG00000037042,TUBG2,ENSMUSG00000045007,Tubg2,ortholog_one2one,1
ENSG00000005379,TSPOAP1,ENSMUSG00000034156,Tspoap1,ortholog_one2one,1
ENSG00000113763,UNC5A,ENSMUSG00000025876,Unc5a,ortholog_one2one,1
ENSG00000158109,TPRG1L,ENSMUSG00000029030,Tprg1l,ortholog_one2one,1
ENSG00000177302,TOP3A,ENSMUSG00000002814,Top3a,ortholog_one2one,1
ENSG00000148154,UGCG,ENSMUSG00000028381,Ugcg,ortholog_one2one,1
ENSG00000083223,TUT7,ENSMUSG00000035248,Tut7,ortholog_one2one,1
ENSG00000130725,UBE2M,ENSMUSG00000005575,Ube2m,ortholog_one2one,1
ENSG00000058056,USP13,ENSMUSG00000056900,Usp13,ortholog_one2one,1
ENSG00000103197,TSC2,ENSMUSG00000002496,Tsc2,ortholog_one2one,1
ENSG00000188690,UROS,ENSMUSG00000030979,Uros,ortholog_one2one,1
ENSG00000112742,TTK,ENSMUSG00000038379,Ttk,ortholog_one2one,1
ENSG00000153066,TXNDC11,ENSMUSG00000022498,Txndc11,ortholog_one2one,1
ENSG00000167112,TRUB2,ENSMUSG00000039826,Trub2,ortholog_one2one,1
ENSG00000181029,TRAPPC5,ENSMUSG00000040236,Trappc5,ortholog_one2one,1
ENSG00000170242,USP47,ENSMUSG00000059263,Usp47,ortholog_one2one,1
ENSG00000197355,UAP1L1,ENSMUSG00000026956,Uap1l1,ortholog_one2one,1
ENSG00000221983,UBA52,ENSMUSG00000090137,Uba52,ortholog_one2many,1
ENSG00000221983,UBA52,ENSMUSG00000068240,Uba52rt,ortholog_one2many,0
ENSG00000111962,UST,ENSMUSG00000047712,Ust,ortholog_one2one,1
ENSG00000164548,TRA2A,ENSMUSG00000029817,Tra2a,ortholog_one2one,1
ENSG00000154277,UCHL1,ENSMUSG00000029223,Uchl1,ortholog_one2one,1
ENSG00000152503,TRIM36,ENSMUSG00000033949,Trim36,ortholog_one2one,1
ENSG00000074319,TSG101,ENSMUSG00000014402,Tsg101,ortholog_one2one,1
ENSG00000122779,TRIM24,ENSMUSG00000029833,Trim24,ortholog_one2one,1
ENSG00000198718,TOGARAM1,ENSMUSG00000035614,Togaram1,ortholog_one2one,1
ENSG00000133958,UNC79,ENSMUSG00000021198,Unc79,ortholog_one2one,1
ENSG00000167614,TTYH1,ENSMUSG00000030428,Ttyh1,ortholog_one2one,1
ENSG00000182247,UBE2E2,ENSMUSG00000058317,Ube2e2,ortholog_one2one,1
ENSG00000159202,UBE2Z,ENSMUSG00000014349,Ube2z,ortholog_one2one,1
ENSG00000118369,USP35,ENSMUSG00000035713,Usp35,ortholog_one2one,1
ENSG00000063244,U2AF2,ENSMUSG00000030435,U2af2,ortholog_one2one,1
ENSG00000100483,VCPKMT,ENSMUSG00000049882,Vcpkmt,ortholog_one2one,1
ENSG00000131462,TUBG1,ENSMUSG00000035198,Tubg1,ortholog_one2one,1
ENSG00000108312,UBTF,ENSMUSG00000020923,Ubtf,ortholog_one2one,1
ENSG00000162222,TTC9C,ENSMUSG00000071660,Ttc9c,ortholog_one2one,1
ENSG00000122958,VPS26A,ENSMUSG00000020078,Vps26a,ortholog_one2one,1
ENSG00000062716,VMP1,ENSMUSG00000018171,Vmp1,ortholog_one2one,1
ENSG00000171206,TRIM8,ENSMUSG00000025034,Trim8,ortholog_one2one,1
ENSG00000009335,UBE3C,ENSMUSG00000039000,Ube3c,ortholog_one2one,1
ENSG00000137288,UQCC2,ENSMUSG00000024208,Uqcc2,ortholog_one2one,1
ENSG00000151445,VIPAS39,ENSMUSG00000021038,Vipas39,ortholog_one2one,1
ENSG00000137285,TUBB2B,,,,NA
ENSG00000182168,UNC5C,ENSMUSG00000059921,Unc5c,ortholog_one2one,1
ENSG00000128564,VGF,ENSMUSG00000037428,Vgf,ortholog_one2one,1
ENSG00000134744,TUT4,ENSMUSG00000034610,Tut4,ortholog_one2one,1
ENSG00000176428,VPS37D,ENSMUSG00000043614,Vps37d,ortholog_one2one,1
ENSG00000072401,UBE2D1,ENSMUSG00000019927,Ube2d1,ortholog_one2one,1
ENSG00000138741,TRPC3,ENSMUSG00000027716,Trpc3,ortholog_one2one,1
ENSG00000108395,TRIM37,ENSMUSG00000018548,Trim37,ortholog_one2one,1
ENSG00000170185,USP38,ENSMUSG00000038250,Usp38,ortholog_one2one,1
ENSG00000136451,VEZF1,ENSMUSG00000018377,Vezf1,ortholog_one2one,1
ENSG00000165914,TTC7B,ENSMUSG00000033530,Ttc7b,ortholog_one2one,1
ENSG00000123144,TRIR,ENSMUSG00000041203,Trir,ortholog_one2one,1
ENSG00000042781,USH2A,ENSMUSG00000026609,Ush2a,ortholog_one2one,1
ENSG00000139719,VPS33A,ENSMUSG00000029434,Vps33a,ortholog_one2one,1
ENSG00000136527,TRA2B,ENSMUSG00000022858,Tra2b,ortholog_one2one,1
ENSG00000154127,UBASH3B,ENSMUSG00000032020,Ubash3b,ortholog_one2one,1
ENSG00000130338,TULP4,ENSMUSG00000034377,Tulp4,ortholog_one2one,1
ENSG00000143337,TOR1AIP1,ENSMUSG00000026466,Tor1aip1,ortholog_one2one,1
ENSG00000134215,VAV3,ENSMUSG00000033721,Vav3,ortholog_one2one,1
ENSG00000014123,UFL1,ENSMUSG00000040359,Ufl1,ortholog_one2one,1
ENSG00000169871,TRIM56,ENSMUSG00000043279,Trim56,ortholog_one2one,1
ENSG00000174521,TTC9B,ENSMUSG00000007944,Ttc9b,ortholog_one2one,1
ENSG00000162191,UBXN1,ENSMUSG00000071655,Ubxn1,ortholog_one2one,1
ENSG00000117533,VAMP4,ENSMUSG00000026696,Vamp4,ortholog_one2one,1
ENSG00000115993,TRAK2,ENSMUSG00000026028,Trak2,ortholog_one2one,1
ENSG00000146833,TRIM4,,,,NA
ENSG00000106608,URGCP,ENSMUSG00000049680,Urgcp,ortholog_one2one,1
ENSG00000198258,UBL5,ENSMUSG00000084786,Ubl5,ortholog_one2one,1
ENSG00000132478,UNK,ENSMUSG00000020770,Unk,ortholog_one2one,1
ENSG00000110344,UBE4A,ENSMUSG00000059890,Ube4a,ortholog_one2one,1
ENSG00000171368,TPPP,ENSMUSG00000021573,Tppp,ortholog_one2one,1
ENSG00000169021,UQCRFS1,ENSMUSG00000038462,Uqcrfs1,ortholog_one2one,0
ENSG00000163714,U2SURP,ENSMUSG00000032407,U2surp,ortholog_one2one,1
ENSG00000164405,UQCRQ,ENSMUSG00000044894,Uqcrq,ortholog_one2one,1
ENSG00000135093,USP30,ENSMUSG00000029592,Usp30,ortholog_one2one,1
ENSG00000077254,USP33,ENSMUSG00000025437,Usp33,ortholog_one2one,1
ENSG00000078902,TOLLIP,ENSMUSG00000025139,Tollip,ortholog_one2one,1
ENSG00000113621,TXNDC15,ENSMUSG00000021497,Txndc15,ortholog_one2one,1
ENSG00000121060,TRIM25,ENSMUSG00000000275,Trim25,ortholog_one2one,1
ENSG00000144357,UBR3,ENSMUSG00000044308,Ubr3,ortholog_one2one,1
ENSG00000123416,TUBA1B,ENSMUSG00000023004,Tuba1b,ortholog_one2one,1
ENSG00000120800,UTP20,ENSMUSG00000004356,Utp20,ortholog_one2one,1
ENSG00000141540,TTYH2,ENSMUSG00000034714,Ttyh2,ortholog_one2one,1
ENSG00000170892,TSEN34,ENSMUSG00000035585,Tsen34,ortholog_one2one,1
ENSG00000105698,USF2,ENSMUSG00000058239,Usf2,ortholog_one2one,1
ENSG00000141161,UNC45B,ENSMUSG00000018845,Unc45b,ortholog_one2one,1
ENSG00000123297,TSFM,ENSMUSG00000040521,Tsfm,ortholog_one2one,1
ENSG00000153827,TRIP12,ENSMUSG00000026219,Trip12,ortholog_one2one,1
ENSG00000111669,TPI1,ENSMUSG00000023456,Tpi1,ortholog_one2one,1
ENSG00000143367,TUFT1,ENSMUSG00000005968,Tuft1,ortholog_one2one,1
ENSG00000117862,TXNDC12,ENSMUSG00000028567,Txndc12,ortholog_one2one,1
ENSG00000187688,TRPV2,ENSMUSG00000018507,Trpv2,ortholog_one2one,1
ENSG00000132481,TRIM47,ENSMUSG00000020773,Trim47,ortholog_one2one,1
ENSG00000085982,USP40,ENSMUSG00000005501,Usp40,ortholog_one2one,1
ENSG00000156587,UBE2L6,ENSMUSG00000027078,Ube2l6,ortholog_one2one,1
ENSG00000129204,USP6,ENSMUSG00000000804,Usp32,ortholog_one2many,0
ENSG00000151502,VPS26B,ENSMUSG00000031988,Vps26b,ortholog_one2one,1
ENSG00000247596,TWF2,ENSMUSG00000023277,Twf2,ortholog_one2one,1
ENSG00000083290,ULK2,ENSMUSG00000004798,Ulk2,ortholog_one2one,1
ENSG00000196655,TRAPPC4,ENSMUSG00000032112,Trappc4,ortholog_one2one,1
ENSG00000114316,USP4,ENSMUSG00000032612,Usp4,ortholog_one2one,1
ENSG00000129235,TXNDC17,ENSMUSG00000020803,Txndc17,ortholog_one2one,1
ENSG00000175104,TRAF6,ENSMUSG00000027164,Traf6,ortholog_one2one,1
ENSG00000048707,VPS13D,ENSMUSG00000020220,Vps13d,ortholog_one2one,1
ENSG00000154914,USP43,ENSMUSG00000020905,Usp43,ortholog_one2one,1
ENSG00000135951,TSGA10,ENSMUSG00000060771,Tsga10,ortholog_one2one,1
ENSG00000131747,TOP2A,ENSMUSG00000020914,Top2a,ortholog_one2one,1
ENSG00000170043,TRAPPC1,ENSMUSG00000049299,Trappc1,ortholog_one2one,1
ENSG00000111237,VPS29,ENSMUSG00000029462,Vps29,ortholog_one2one,1
ENSG00000168026,TTC21A,ENSMUSG00000032514,Ttc21a,ortholog_one2one,1
ENSG00000177169,ULK1,ENSMUSG00000029512,Ulk1,ortholog_one2one,1
ENSG00000182179,UBA7,ENSMUSG00000032596,Uba7,ortholog_one2one,1
ENSG00000139722,VPS37B,ENSMUSG00000066278,Vps37b,ortholog_one2one,1
ENSG00000155657,TTN,ENSMUSG00000051747,Ttn,ortholog_one2one,1
ENSG00000114491,UMPS,ENSMUSG00000022814,Umps,ortholog_one2one,1
ENSG00000072756,TRNT1,ENSMUSG00000013736,Trnt1,ortholog_one2one,1
ENSG00000143514,TP53BP2,ENSMUSG00000026510,Trp53bp2,ortholog_one2one,1
ENSG00000211460,TSN,ENSMUSG00000026374,Tsn,ortholog_one2one,1
ENSG00000171853,TRAPPC12,ENSMUSG00000020628,Trappc12,ortholog_one2one,1
ENSG00000114383,TUSC2,ENSMUSG00000010054,Tusc2,ortholog_one2one,1
ENSG00000154174,TOMM70,ENSMUSG00000022752,Tomm70a,ortholog_one2one,1
ENSG00000168883,USP39,ENSMUSG00000056305,Usp39,ortholog_one2one,1
ENSG00000127481,UBR4,ENSMUSG00000066036,Ubr4,ortholog_one2one,1
ENSG00000116918,TSNAX,ENSMUSG00000056820,Tsnax,ortholog_one2one,1
ENSG00000213689,TREX1,ENSMUSG00000049734,Trex1,ortholog_one2one,1
ENSG00000115514,TXNDC9,ENSMUSG00000058407,Txndc9,ortholog_one2one,1
ENSG00000169764,UGP2,ENSMUSG00000001891,Ugp2,ortholog_one2one,1
ENSG00000158882,TOMM40L,ENSMUSG00000005674,Tomm40l,ortholog_one2one,1
ENSG00000215845,TSTD1,ENSMUSG00000103711,Tstd1,ortholog_one2one,1
ENSG00000265972,TXNIP,ENSMUSG00000038393,Txnip,ortholog_one2one,1
ENSG00000204104,TRAF3IP1,ENSMUSG00000034292,Traf3ip1,ortholog_one2one,1
ENSG00000127824,TUBA4A,ENSMUSG00000026202,Tuba4a,ortholog_one2one,1
ENSG00000115464,USP34,ENSMUSG00000056342,Usp34,ortholog_one2one,1
ENSG00000084652,TXLNA,ENSMUSG00000053841,Txlna,ortholog_one2one,1
ENSG00000116750,UCHL5,ENSMUSG00000018189,Uchl5,ortholog_one2one,1
ENSG00000144224,UBXN4,ENSMUSG00000026353,Ubxn4,ortholog_one2one,1
ENSG00000198860,TSEN15,ENSMUSG00000014980,Tsen15,ortholog_one2one,1
ENSG00000143569,UBAP2L,ENSMUSG00000042520,Ubap2l,ortholog_one2one,1
ENSG00000116830,TTF2,ENSMUSG00000033222,Ttf2,ortholog_one2one,1
ENSG00000143179,UCK2,ENSMUSG00000026558,Uck2,ortholog_one2one,1
ENSG00000171103,TRMT61B,,,,NA
ENSG00000119283,TRIM67,ENSMUSG00000036913,Trim67,ortholog_one2one,1
ENSG00000018699,TTC27,ENSMUSG00000024078,Ttc27,ortholog_one2one,1
ENSG00000144406,UNC80,ENSMUSG00000055567,Unc80,ortholog_one2one,1
ENSG00000243725,TTC4,ENSMUSG00000025413,Ttc4,ortholog_one2one,1
ENSG00000173726,TOMM20,ENSMUSG00000093904,Tomm20,ortholog_one2one,1
ENSG00000170035,UBE2E3,ENSMUSG00000027011,Ube2e3,ortholog_one2one,1
ENSG00000143258,USP21,ENSMUSG00000053483,Usp21,ortholog_one2one,1
ENSG00000047410,TPR,ENSMUSG00000006005,Tpr,ortholog_one2one,1
ENSG00000162738,VANGL2,ENSMUSG00000026556,Vangl2,ortholog_one2one,1
ENSG00000137941,TTLL7,ENSMUSG00000036745,Ttll7,ortholog_one2one,1
ENSG00000186283,TOR3A,ENSMUSG00000060519,Tor3a,ortholog_one2one,1
ENSG00000163462,TRIM46,ENSMUSG00000042766,Trim46,ortholog_one2one,1
ENSG00000173218,VANGL1,ENSMUSG00000027860,Vangl1,ortholog_one2one,1
ENSG00000169905,TOR1AIP2,ENSMUSG00000050565,Tor1aip2,ortholog_one2one,1
ENSG00000160803,UBQLN4,ENSMUSG00000008604,Ubqln4,ortholog_one2one,1
ENSG00000143222,UFC1,ENSMUSG00000062963,Ufc1,ortholog_one2one,1
ENSG00000085831,TTC39A,ENSMUSG00000028555,Ttc39a,ortholog_one2one,1
ENSG00000130939,UBE4B,ENSMUSG00000028960,Ube4b,ortholog_one2one,1
ENSG00000143549,TPM3,,,,NA
ENSG00000082512,TRAF5,ENSMUSG00000026637,Traf5,ortholog_one2one,1
ENSG00000162402,USP24,ENSMUSG00000028514,Usp24,ortholog_one2one,1
ENSG00000160714,UBE2Q1,ENSMUSG00000042572,Ube2q1,ortholog_one2one,1
ENSG00000197323,TRIM33,ENSMUSG00000033014,Trim33,ortholog_one2one,1
ENSG00000292372,WASH6P,,,,NA
ENSG00000281894,ZKSCAN7,,,,NA
ENSG00000281626,ZNF852,,,,NA
ENSG00000281526,ZNF546,,,,NA
ENSG00000281601,ZNF780B,,,,NA
ENSG00000285395,XYLT1,,,,NA
ENSG00000283883,VPS53,,,,NA
ENSG00000139800,ZIC5,ENSMUSG00000041703,Zic5,ortholog_one2one,1
ENSG00000291629,WDR73,,,,NA
ENSG00000288207,WASH3P,,,,NA
ENSG00000292232,ZNF598,,,,NA
ENSG00000284927,XKR6,,,,NA
ENSG00000285443,ZYX,,,,NA
ENSG00000283056,ZG16B,,,,NA
ENSG00000276021,WDR81,,,,NA
ENSG00000139668,WDFY2,ENSMUSG00000014547,Wdfy2,ortholog_one2one,1
ENSG00000274474,YWHAE,,,,NA
ENSG00000260903,XKR7,ENSMUSG00000042631,Xkr7,ortholog_one2one,1
ENSG00000247315,ZCCHC3,ENSMUSG00000074682,Zcchc3,ortholog_one2one,1
ENSG00000124203,ZNF831,ENSMUSG00000050600,Zfp831,ortholog_one2one,1
ENSG00000184617,ZNF840P,,,,NA
ENSG00000182484,WASH6P,ENSMUSG00000024101,Washc1,ortholog_one2many,1
ENSG00000132953,XPO4,ENSMUSG00000021952,Xpo4,ortholog_one2one,1
ENSG00000132950,ZMYM5,ENSMUSG00000040123,Zmym5,ortholog_one2one,1
ENSG00000091157,WDR7,ENSMUSG00000040560,Wdr7,ortholog_one2one,1
ENSG00000102763,VWA8,ENSMUSG00000058997,Vwa8,ortholog_one2one,1
ENSG00000278780,ZNF430,,,,NA
ENSG00000278091,ZNF85,,,,NA
ENSG00000275050,ZNF66,,,,NA
ENSG00000206579,XKR4,ENSMUSG00000051951,Xkr4,ortholog_one2one,1
ENSG00000185596,WASH3P,,,,NA
ENSG00000186496,ZNF396,,,,NA
ENSG00000225614,ZNF469,ENSMUSG00000043903,Zfp469,ortholog_one2one,0
ENSG00000171804,WDR87,,,,NA
ENSG00000119541,VPS4B,ENSMUSG00000009907,Vps4b,ortholog_one2one,1
ENSG00000283649,ZDBF2,,,,NA
ENSG00000180532,ZSCAN4,,,,NA
ENSG00000274746,ZNF100,,,,NA
ENSG00000130749,ZC3H4,ENSMUSG00000059273,Zc3h4,ortholog_one2one,1
ENSG00000188706,ZDHHC9,ENSMUSG00000036985,Zdhhc9,ortholog_one2one,1
ENSG00000197044,ZNF441,,,,NA
ENSG00000231205,ZNF826P,,,,NA
ENSG00000283009,ZNF436,,,,NA
ENSG00000196700,ZNF512B,ENSMUSG00000000823,Zfp512b,ortholog_one2one,1
ENSG00000275272,YTHDC1,,,,NA
ENSG00000100403,ZC3H7B,ENSMUSG00000022390,Zc3h7b,ortholog_one2one,1
ENSG00000197123,ZNF679,,,,NA
ENSG00000223614,ZNF735,,,,NA
ENSG00000101040,ZMYND8,ENSMUSG00000039671,Zmynd8,ortholog_one2one,1
ENSG00000225351,ZNF311,,,,NA
ENSG00000215421,ZNF407,ENSMUSG00000048410,Zfp407,ortholog_one2one,1
ENSG00000223687,ZNF311,,,,NA
ENSG00000147124,ZNF41,,,,NA
ENSG00000238203,VWA7,,,,NA
ENSG00000164924,YWHAZ,ENSMUSG00000022285,Ywhaz,ortholog_one2one,1
ENSG00000174276,ZNHIT2,ENSMUSG00000075227,Znhit2,ortholog_one2one,1
ENSG00000182362,YBEY,ENSMUSG00000033126,Ybey,ortholog_one2one,1
ENSG00000166140,ZFYVE19,ENSMUSG00000068580,Zfyve19,ortholog_one2one,1
ENSG00000123870,ZNF137P,,,,NA
ENSG00000288393,ZNF75CP,,,,NA
ENSG00000167962,ZNF598,ENSMUSG00000041130,Zfp598,ortholog_one2one,1
ENSG00000292196,ZNF185,,,,NA
ENSG00000175322,ZNF519,,,,NA
ENSG00000124201,ZNFX1,ENSMUSG00000039501,Znfx1,ortholog_one2one,1
ENSG00000268696,ZNF723,,,,NA
ENSG00000292221,WDR45,,,,NA
ENSG00000227144,VWA7,,,,NA
ENSG00000167380,ZNF226,ENSMUSG00000050605,Zfp61,ortholog_one2one,0
ENSG00000185947,ZNF267,,,,NA
ENSG00000186187,ZNRF1,ENSMUSG00000033545,Znrf1,ortholog_one2one,1
ENSG00000235178,ZNF311,,,,NA
ENSG00000167394,ZNF668,ENSMUSG00000049728,Zfp668,ortholog_one2one,1
ENSG00000065268,WDR18,ENSMUSG00000035754,Wdr18,ortholog_one2one,1
ENSG00000225590,VPS52,,,,NA
ENSG00000123200,ZC3H13,ENSMUSG00000022000,Zc3h13,ortholog_one2one,1
ENSG00000196693,ZNF33B,,,,NA
ENSG00000177082,WDR73,ENSMUSG00000025722,Wdr73,ortholog_one2one,1
ENSG00000171469,ZNF561,ENSMUSG00000053211,Zfy1,ortholog_many2many,0
ENSG00000171469,ZNF561,ENSMUSG00000000103,Zfy2,ortholog_many2many,0
ENSG00000196597,ZNF782,,,,NA
ENSG00000228425,VPS52,,,,NA
ENSG00000186300,ZNF555,ENSMUSG00000055150,Zfp78,ortholog_one2many,0
ENSG00000167232,ZNF91,,,,NA
ENSG00000230048,VWA7,,,,NA
ENSG00000131115,ZNF227,,,,NA
ENSG00000132970,WASF3,ENSMUSG00000029636,Wasf3,ortholog_one2one,1
ENSG00000104231,ZFAND1,ENSMUSG00000039795,Zfand1,ortholog_one2one,1
ENSG00000197933,ZNF823,,,,NA
ENSG00000176105,YES1,ENSMUSG00000014932,Yes1,ortholog_one2one,1
ENSG00000197013,ZNF429,ENSMUSG00000059839,Zfp874b,ortholog_many2many,0
ENSG00000197013,ZNF429,ENSMUSG00000078994,Zfp429,ortholog_many2many,0
ENSG00000197013,ZNF429,ENSMUSG00000051037,Zfp455,ortholog_many2many,0
ENSG00000197013,ZNF429,ENSMUSG00000069206,Zfp874a,ortholog_many2many,0
ENSG00000197013,ZNF429,ENSMUSG00000078995,Zfp456,ortholog_many2many,0
